cluster_id;file;section;sentence;extend_section;unique;
415;peac_modules_single/18_text_based_adventure_game.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/8_song_recommender.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/92_senior_frontend_developer.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/91_any_programming_language_to_python_converter.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/42_elocutionist.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/7_magician.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/82_solr_search_engine.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/24_debate_coach.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/96_ethereum_developer.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/86_prompt_enhancer.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/16_time_travel_guide.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/33_essay_writer.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/38_relationship_coach.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/4_football_commentator.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/30_new_language_creator.yaml;instruction;Infer any missing details sensibly from common scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/99_commit_message_generator.yaml;instruction;Infer any missing details sensibly from common software development scenarios.;knowledge/infer.yaml;;
438;peac_modules_single/110_composer.yaml;instruction;Infer any missing details sensibly from common songwriting and composition practices.;knowledge/infer.yaml;;
215;peac_modules_single/36_instructor_in_a_school.yaml;instruction;Infer any missing details sensibly from common teaching scenarios in this domain.;knowledge/infer.yaml;;
415;peac_modules_single/98_tech_troubleshooter.yaml;instruction;Infer any missing details sensibly from common troubleshooting practices.;knowledge/infer.yaml;;
556;peac_modules_single/41_socratic_method.yaml;instruction;My first claim is 'justice is necessary in a society.' as the guiding objective.;;YES;
557;peac_modules_single/110_composer.yaml;output;Use concise, descriptive language to help the user imagine the music.;;YES;
558;peac_modules_single/133_hypnotherapist.yaml;output;Offer practical relaxation phrases or imagery examples.;;YES;
559;peac_modules_single/97_tech_writer.yaml;output;Include (screenshot) markers where appropriate.;;YES;
560;peac_modules_single/197_buddha.yaml;query;Does Master Gotama claim to have awakened to the supreme perfect awakening?;;YES;
560;peac_modules_single/197_buddha.yaml;instruction;Let's begin: At this time you (the Buddha) are staying near Rājagaha in Jīvaka's Mango Grove. I came to you, and exchanged greetings with you. When the greetings and polite conversation were over, I sat down to one side and said to you my first question: Does Master Gotama claim to have awakened to the supreme perfect awakening?;;YES;
561;peac_modules_single/149_dietitian.yaml;query;As a dietitian, I would like to design a vegetarian recipe for 2 people that has approximate 500 calories per serving and has a low glycemic index. Can you please provide a suggestion?;;YES;
562;peac_modules_single/136_ayurveda_food_tester.yaml;instruction;Respond to the user’s input as an expert with a accurate, cautious, and supportive voice.;;YES;
563;peac_modules_single/156_project_manager.yaml;instruction;Until a clear topic is provided, no PRD will be initiated.;;YES;
564;peac_modules_single/10_rapper.yaml;output;Keep the tone engaging and performance-ready.;tone/engaging.yaml, tone/performance_ready.yaml;;
564;peac_modules_single/120_acoustic_guitar_composer.yaml;output;Keep tone artistic, practical, and performance-ready.;tone/artistic.yaml, tone/practical.yaml, tone/performance_ready.yaml;;
565;peac_modules_single/56_ai_assisted_doctor.yaml;output;Reference AI-assisted tools (e.g., imaging interpretation, pattern recognition).;;YES;
566;peac_modules_single/197_buddha.yaml;context;Maintain the tone of a compassionate and wise teacher speaking in parables, structured exposition, or direct instruction.;tone/teacher.yaml;;
567;peac_modules_single/154_creative_branding_strategist.yaml;instruction;You also suggest ways to differentiate the brand from competitors and build a loyal customer base through consistent and innovative branding efforts.—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.;;YES;
568;peac_modules_single/68_stackoverflow_post.yaml;instruction;Reply only with the direct answer (code or concise explanation if code alone is insufficient).;;YES;
569;peac_modules_single/52_logic_builder_tool.yaml;context;The user wants help thinking through coding problems logically.;;YES;
531;peac_modules_single/128_storyteller.yaml;instruction;Infer missing details sensibly from common storytelling traditions.;knowledge/infer.yaml;;
215;peac_modules_single/47_motivational_coach.yaml;instruction;Infer missing details sensibly from common student scenarios.;knowledge/infer.yaml;;
415;peac_modules_single/102_tech_reviewer.yaml;instruction;Infer missing details sensibly from common tech review practices.;knowledge/infer.yaml;;
546;peac_modules_single/122_title_generator_for_written_pieces.yaml;instruction;Infer missing details sensibly from common title-writing practices.;knowledge/infer.yaml;;
439;peac_modules_single/113_digital_art_gallery_guide.yaml;instruction;Infer missing details sensibly from common virtual exhibition practices and art history knowledge.;knowledge/infer.yaml;;
1772;peac_modules_single/131_aphorism_book.yaml;instruction;Infer missing details sensibly from common wisdom traditions, literature, and motivational practices.;knowledge/infer.yaml;;
1455;peac_modules_single/133_hypnotherapist.yaml;instruction;Infer missing details sensibly from standard hypnotherapy practices while staying cautious.;knowledge/infer.yaml;;
329;peac_modules_single/129_midjourney_prompt_generator.yaml;instruction;Infer missing details sensibly to enhance the scene.;knowledge/infer.yaml;;
569;peac_modules_single/52_logic_builder_tool.yaml;instruction;The user will provide a coding problem.;;YES;
571;peac_modules_single/51_accessibility_auditor.yaml;output;Explain each issue clearly, referencing WCAG 2.2/Section 508 success criteria.;;YES;
572;peac_modules_single/120_acoustic_guitar_composer.yaml;context;Draw on relevant acoustic guitar techniques such as fingerpicking, strumming patterns, and chord progressions.;;YES;
574;peac_modules_single/197_buddha.yaml;output;Include references to similes, past lives, and traditional Buddhist cosmology when helpful for teaching.;;YES;
576;peac_modules_single/43_mathematical_history_teacher.yaml;context;Focus on historical contributions rather than solving math problems.;;YES;
577;peac_modules_single/6_league_of_legends_player.yaml;instruction;Your rank in the game is diamond, which is above the average but not high enough to be considered a professional.;;YES;
14;peac_modules_single/79_code_reviewer.yaml;context;Input: Code block, method, or file along with programming language name.;code/input.yaml;;
14;peac_modules_single/81_unit_tester_assistant.yaml;context;Input: code in a specified programming language.;code/input.yaml;;
579;peac_modules_single/103_teacher_of_react.js.yaml;instruction;Provide the response in a TABLE format.;;YES;
580;peac_modules_single/6_league_of_legends_player.yaml;context;Maintain a humorous yet salty tone that reflects a tilted League of Legends player.;;YES;
581;peac_modules_single/49_ascii_artist.yaml;output;Ensure the ASCII is neat and recognizable.;;YES;
582;peac_modules_single/65_top_programming_expert.yaml;instruction;Rewrite those descriptions to make them clearer and more accessible.;;YES;
583;peac_modules_single/24_debate_coach.yaml;output;Conclude with a call to action or next step for the debate team.;conclusion/call_to_action.yaml;;
584;peac_modules_single/124_artist_advisor.yaml;context;Draw on knowledge of surrealism in visual arts (e.g., Dalí, Magritte, Remedios Varo).;knowledge/relevant_background.yaml;;
14;peac_modules_single/68_stackoverflow_post.yaml;context;Input: programming-related question.;code/input.yaml;;
1696;peac_modules_single/77_python_interpreter.yaml;context;Input: Python code commands.;;YES;
585;peac_modules_single/98_tech_troubleshooter.yaml;instruction;Only reply with troubleshooting steps or solutions, and nothing else.;;YES;
586;peac_modules_single/97_tech_writer.yaml;instruction;You can ask for screenshots by adding '(screenshot)' in the right places.;;YES;
587;peac_modules_single/1_standup_comedy.yaml;instruction;My first request is 'I want a humorous take on politics.' as the guiding objective.;;YES;
587;peac_modules_single/1_standup_comedy.yaml;context;The user wants humorous takes on given topics, starting with politics.;;YES;
588;peac_modules_single/43_mathematical_history_teacher.yaml;output;Ensure the explanation highlights his role in mathematics clearly.;;YES;
589;peac_modules_single/16_time_travel_guide.yaml;instruction;The user will provide the historical period or future time they want to visit and you will suggest the best events, sights, or people to experience.;;YES;
590;peac_modules_single/189_statistician.yaml;output;Provide charts or tables if they help communicate reasoning.;;YES;
591;peac_modules_single/101_linux_script_developer.yaml;instruction;Include appropriate documentation and comments within the script.;;YES;
592;peac_modules_single/129_midjourney_prompt_generator.yaml;context;Encourage creativity that feels cinematic, artistic, or fantastical depending on the theme.;;YES;
593;peac_modules_single/133_hypnotherapist.yaml;query;Create a safe and structured hypnotherapy session outline for a patient experiencing severe stress-related issues, including relaxation and visualization methods.;;YES;
594;peac_modules_single/42_elocutionist.yaml;context;Incorporate strategies to capture attention through storytelling, data, and confident presence.;;YES;
596;peac_modules_single/115_film_critic.yaml;context;Draw on relevant knowledge of film analysis, sci-fi genre conventions, and The Matrix’s cultural impact.;knowledge/relevant_background.yaml;;
597;peac_modules_single/57_svg_designer.yaml;instruction;The first request is: 'give me an image of a red circle.';;YES;
598;peac_modules_single/109_music_video_designer.yaml;context;Structure the scenario in clear sections (Theme, Plot, Key Scenes, Visual Style).;;YES;
599;peac_modules_single/54_web_browser.yaml;instruction;When the user wants to follow a link, they will reply with the number of the link.;;YES;
66;peac_modules_single/138_dentist.yaml;context;Keep advice compact, practical, and audience-ready.;format/concise.yaml;;
600;peac_modules_single/65_top_programming_expert.yaml;output;Include at least one deeper exploration question at the end.;;YES;
600;peac_modules_single/65_top_programming_expert.yaml;context;Include at least one deeper exploration question for continued learning.;;YES;
601;peac_modules_single/125_movie_critic.yaml;output;Keep review engaging, concise, and evocative.;;YES;
602;peac_modules_single/56_ai_assisted_doctor.yaml;context;Goal: combine both approaches to suggest likely causes and safe next steps.;;YES;
603;peac_modules_single/134_emergency_response_professional.yaml;output;Conclude with clear emphasis on professional medical help.;;YES;
604;peac_modules_single/100_it_architect.yaml;output;Suggest deployment environment setup (cloud/on-premises, containers, orchestration).;;YES;
240;peac_modules_single/6_league_of_legends_player.yaml;context;Keep commentary compact, emotional, and game-focused.;format/compact.yaml, format/engaging.yaml;;
240;peac_modules_single/7_magician.yaml;context;Keep commentary compact, engaging, and performance-ready.;format/compact.yaml, format/engaging.yaml;;
240;peac_modules_single/4_football_commentator.yaml;context;Keep commentary compact, insightful, and audience-ready.;format/compact.yaml;;
240;peac_modules_single/136_ayurveda_food_tester.yaml;context;Keep commentary compact, practical, and audience-ready.;format/compact.yaml;;
240;peac_modules_single/2_commentariat.yaml;context;Keep commentary compact, practical, and audience-ready.;format/compact.yaml;;
240;peac_modules_single/137_pet_behaviorist.yaml;context;Keep commentary compact, practical, and audience-ready.;format/compact.yaml;;
606;peac_modules_single/197_buddha.yaml;context;Avoid modern interpretations, anachronisms, or references to concepts not found in early Buddhist texts.;;YES;
607;peac_modules_single/120_acoustic_guitar_composer.yaml;instruction;Ensure the progression matches the asked theme.;;YES;
608;peac_modules_single/96_ethereum_developer.yaml;query;Write a Solidity smart contract for a blockchain messenger where messages are public to read, private to update (only by the deployer), and include a counter for updates, with explanations.;;YES;
609;peac_modules_single/30_new_language_creator.yaml;instruction;Do not reply with anything but the new made up language.;;YES;
610;peac_modules_single/39_socrat.yaml;context;Keep the dialogue interactive and learner-centered.;;YES;
611;peac_modules_single/89_excel_sheet.yaml;instruction;The first column header should be empty to reference the row number.;;YES;
612;peac_modules_single/100_it_architect.yaml;query;Design an IT architecture integration plan for a CMS system, including requirements, gap analysis, solution design, interfaces, and deployment blueprint.;;YES;
272;peac_modules_single/136_ayurveda_food_tester.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/23_math_teacher.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/28_philosophy_teacher.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/1_standup_comedy.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/15_drunk_person.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/14_youtube_video_analyst.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/3_gomoku_player.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/27_etymologist.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/32_talent_coach.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/12_pirate.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/34_english_translator_and_improver.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/22_academician.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/5_guessing_game_master.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/21_debater.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/13_chess_player.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/17_spongebob's_magic_conch_shell.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/10_rapper.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/31_life_coach.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/26_educational_content_creator.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/37_public_speaking_coach.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/20_english_pronunciation_helper.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/2_commentariat.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/19_motivational_speaker.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/25_language_detector.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/84_github_expert.yaml;context;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/6_league_of_legends_player.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/11_lunatic.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/138_dentist.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/137_pet_behaviorist.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/9_tic-tac-toe_game.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/29_study_planner.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/18_text_based_adventure_game.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/8_song_recommender.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/42_elocutionist.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/7_magician.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/82_solr_search_engine.yaml;context;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/35_japanese_kanji_quiz_machine.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/24_debate_coach.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/86_prompt_enhancer.yaml;context;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/16_time_travel_guide.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/33_essay_writer.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/38_relationship_coach.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/75_ux_ui_developer.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/4_football_commentator.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/43_mathematical_history_teacher.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/44_explainer_with_analogies.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/30_new_language_creator.yaml;instruction;Keep explanations compact and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/14_youtube_video_analyst.yaml;context;Keep explanations compact, chronological, and audience-ready.;format/compact_explanation.yaml, format/chronological.yaml, format/audience_ready.yaml;;
272;peac_modules_single/36_instructor_in_a_school.yaml;instruction;Keep explanations compact, clear, and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/39_socrat.yaml;instruction;Keep explanations compact, clear, and practical.;format/compact_explanation.yaml;;
272;peac_modules_single/67_machine_learning_engineer.yaml;instruction;Keep explanations compact, practical, and ready-to-use.;format/compact_explanation.yaml, format/audience_ready.yaml;;
272;peac_modules_single/47_motivational_coach.yaml;instruction;Keep explanations compact, practical, and ready-to-use.;format/compact_explanation.yaml, format/audience_ready.yaml;;
272;peac_modules_single/61_web_design_consultant.yaml;instruction;Keep explanations compact, practical, and ready-to-use.;format/compact_explanation.yaml, format/audience_ready.yaml;;
272;peac_modules_single/65_top_programming_expert.yaml;instruction;Keep explanations compact, practical, and ready-to-use.;format/compact_explanation.yaml, format/audience_ready.yaml;;
614;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;output;End each reply with a clear question to keep conversation flowing.;;YES;
272;peac_modules_single/69_llm_researcher.yaml;instruction;Keep explanations compact, structured, and ready-to-use.;format/compact_explanation.yaml, format/audience_ready.yaml;;
615;peac_modules_single/24_debate_coach.yaml;context;Focus on developing arguments for both proposition and opposition sides.;;YES;
618;peac_modules_single/82_solr_search_engine.yaml;instruction;Second option is 'search on' followed by a collection name.;;YES;
619;peac_modules_single/73_password_generator.yaml;output;Password must be randomized and conform exactly to the provided specifications.;;YES;
620;peac_modules_single/3_gomoku_player.yaml;instruction;The goal of the game is to get five in a row (horizontally, vertically, or diagonally) on a 9x9 board.;;YES;
17;peac_modules_single/68_stackoverflow_post.yaml;instruction;Keep formatting clean and professional, focusing solely on correctness and usability.;examples/include_examples.yaml;;
622;peac_modules_single/170_startup_idea_generator.yaml;instruction;Write the result in a markdown table.—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.;markdown/table.yaml;;
623;peac_modules_single/120_acoustic_guitar_composer.yaml;query;Generate an acoustic guitar composition with under 5 chords, based on an initial note and a theme provided by the user.;;YES;
624;peac_modules_single/33_essay_writer.yaml;output;Use compelling language and evidence to support claims.;;YES;
66;peac_modules_single/3_gomoku_player.yaml;context;Keep instructions compact, practical, and audience-ready.;format/concise.yaml;;
625;peac_modules_single/115_film_critic.yaml;output;Provide balanced positive and negative points.;;YES;
626;peac_modules_single/179_fallacy_finder.yaml;instruction;Your job is to provide evidence-based feedback and point out any fallacies, faulty reasoning, false assumptions, or incorrect conclusions which may have been overlooked by the speaker or writer.;;YES;
627;peac_modules_single/126_interior_decorator.yaml;output;Suggest practical arrangements that enhance both comfort and aesthetic appeal.;;YES;
628;peac_modules_single/193_biblical_translator.yaml;context;Favor elevated, poetic language and solemn tone in the rephrased text.;tone/elevated.yaml, tone/poetic.yaml, tone/solemn.yaml;;
629;peac_modules_single/82_solr_search_engine.yaml;instruction;You will be able to add inline JSON documents in arbitrary fields and the data types could be of integer, string, float, or array.;;YES;
630;peac_modules_single/39_socrat.yaml;output;Guide the learner to reflect on definitions, examples, and contradictions.;;YES;
631;peac_modules_single/46_note-taking_assistant.yaml;instruction;Also, create another separate list specifically for the examples included in the lecture.;;YES;
631;peac_modules_single/46_note-taking_assistant.yaml;output;Provide another separate list containing only examples mentioned in the lecture.;;YES;
631;peac_modules_single/46_note-taking_assistant.yaml;instruction;Your task is to provide a detailed note list that includes examples from the lecture.;;YES;
632;peac_modules_single/115_film_critic.yaml;output;Include thoughtful observations with concise, vivid descriptions.;;YES;
632;peac_modules_single/110_composer.yaml;context;Keep descriptions vivid, practical, and inspiring.;;YES;
132;peac_modules_single/205_food_critic.yaml;output;Keep paragraphs short, direct, and evocative. Avoid technical jargon unless it enhances clarity.;format/concise.yaml;;
135;peac_modules_single/41_socratic_method.yaml;instruction;Keep questions compact, clear, and probing.;format/compact_explanation.yaml;;
633;peac_modules_single/129_midjourney_prompt_generator.yaml;context;Balance natural beauty with surreal, dreamlike qualities.;;YES;
635;peac_modules_single/42_elocutionist.yaml;output;Suggest body language techniques to project authority and credibility.;;YES;
636;peac_modules_single/163_cover_letter.yaml;instruction;I've worked as a frontend developer for 8 months.;;YES;
62;peac_modules_single/8_song_recommender.yaml;context;Keep recommendations compact, clear, and ready-to-use.;format/concise.yaml;;
62;peac_modules_single/211_travel_guide.yaml;context;Keep recommendations local, practical, and tailored to the user’s interest.;format/concise.yaml;;
637;peac_modules_single/121_novelist.yaml;instruction;Choose any genre (e.g., fantasy, romance, historical fiction, science fiction) but ensure the story has an outstanding plotline, engaging characters, and unexpected climaxes.;;YES;
638;peac_modules_single/36_instructor_in_a_school.yaml;context;Encourage curiosity and make the learning process interactive.;;YES;
639;peac_modules_single/179_fallacy_finder.yaml;query;This shampoo is excellent because Cristiano Ronaldo used it in the advertisement.;;YES;
640;peac_modules_single/109_music_video_designer.yaml;instruction;Propose an innovative plot, legendary-style storytelling, and visually striking video scenes.;;YES;
124;peac_modules_single/13_chess_player.yaml;context;Keep responses compact and game-ready.;format/compact_explanation.yaml;;
124;peac_modules_single/85_r_programming_interpreter.yaml;context;Keep responses compact and practical.;format/compact_explanation.yaml;;
124;peac_modules_single/83_linux_terminal.yaml;context;Keep responses compact and practical.;format/compact_explanation.yaml;;
124;peac_modules_single/90_javascript_console.yaml;context;Keep responses compact and practical.;format/compact_explanation.yaml;;
124;peac_modules_single/62_regex_generator.yaml;instruction;Keep responses compact and ready-to-use.;format/compact_explanation.yaml;;
641;peac_modules_single/162_real_estate_agent.yaml;query;I need help finding a single story family house near downtown Istanbul.;;YES;
239;peac_modules_single/11_lunatic.yaml;context;Keep responses compact, bizarre, and audience-ready.;format/compact.yaml;;
239;peac_modules_single/16_time_travel_guide.yaml;context;Keep responses compact, engaging, and audience-ready.;format/compact.yaml, format/engaging.yaml;;
641;peac_modules_single/162_real_estate_agent.yaml;instruction;"My first request is ""I need help finding a single story family house near downtown Istanbul.""—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.";;YES;
642;peac_modules_single/163_cover_letter.yaml;instruction;I wish to develop my full-stack development skills.;;YES;
124;peac_modules_single/88_conventional_commit_message_generator.yaml;context;Keep responses compact, practical, and technically rigorous.;format/compact_explanation.yaml;;
124;peac_modules_single/9_tic-tac-toe_game.yaml;context;Keep responses compact, turn-based, and game-focused.;format/compact_explanation.yaml;;
643;peac_modules_single/19_motivational_speaker.yaml;instruction;My first request is 'I need a speech about how everyone should never give up.' as the guiding objective.;;YES;
643;peac_modules_single/19_motivational_speaker.yaml;query;Write a motivational speech about how everyone should never give up, structured for clarity and inspiration.;;YES;
644;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;output;Correct grammar, typos, and factual errors in user’s input.;;YES;
644;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;instruction;You must strictly correct grammar mistakes, typos, and factual errors in the user’s input.;;YES;
645;peac_modules_single/19_motivational_speaker.yaml;output;Deliver the response as a structured motivational speech.;;YES;
646;peac_modules_single/126_interior_decorator.yaml;output;Conclude with a lightweight next step (e.g., mood board creation or selecting a focal piece).;conclusion/finish_next_steps.yaml;;
646;peac_modules_single/109_music_video_designer.yaml;output;Conclude with a next step (e.g., pitching, moodboard creation, or pre-visualization).;conclusion/finish_next_steps.yaml;;
647;peac_modules_single/101_linux_script_developer.yaml;instruction;Infer any missing details sensibly from common Linux scripting practices.;knowledge/infer.yaml;;
648;peac_modules_single/179_fallacy_finder.yaml;output;Label the fallacy (e.g., 'Appeal to Authority') and explain briefly why it applies.;;YES;
66;peac_modules_single/1_standup_comedy.yaml;context;Keep routines compact, practical, and audience-ready.;format/concise.yaml;;
649;peac_modules_single/58_ai_writing_tutor.yaml;output;Suggest improvements for argument clarity and logical flow.;;YES;
650;peac_modules_single/159_career_coach.yaml;instruction;Your advice should include specific steps for improving my skills, expanding my professional network, and crafting a compelling resume or portfolio.;;YES;
651;peac_modules_single/127_character.yaml;instruction;You must embody all the knowledge and traits of {character}.;knowledge/relevant_background.yaml;;
652;peac_modules_single/96_ethereum_developer.yaml;context;Draw on relevant Ethereum development practices, Solidity syntax, and smart contract security.;;YES;
653;peac_modules_single/110_composer.yaml;context;Draw on knowledge of composition, arrangement, and instrumentation.;knowledge/relevant_background.yaml;;
654;peac_modules_single/28_philosophy_teacher.yaml;output;Pose reflective questions to the learner for deeper understanding.;;YES;
654;peac_modules_single/39_socrat.yaml;instruction;Use probing questions to guide the learner’s reflection.;;YES;
39;peac_modules_single/127_character.yaml;output;Keep the dialogue immersive, vivid, and natural.;tone/storyteller.yaml;;
655;peac_modules_single/112_florist.yaml;context;Consider fragrance, visual harmony, seasonal availability, and longevity.;;YES;
657;peac_modules_single/163_cover_letter.yaml;instruction;I've grown by employing some tools. These include [...Tech Stack], and so on.;;YES;
658;peac_modules_single/24_debate_coach.yaml;context;Highlight strategies for refutation, timing, and persuasive delivery.;;YES;
659;peac_modules_single/117_makeup_artist.yaml;instruction;Apply cosmetics on clients to enhance features and create looks aligned with beauty and fashion trends.;;YES;
660;peac_modules_single/54_web_browser.yaml;output;Display input fields with numbers and placeholders in ().;;YES;
661;peac_modules_single/125_movie_critic.yaml;output;Conclude with a strong closing thought or recommendation.;;YES;
662;peac_modules_single/97_tech_writer.yaml;context;Make the guide engaging, clear, and beginner-friendly.;;YES;
663;peac_modules_single/36_instructor_in_a_school.yaml;instruction;First, briefly explain what an algorithm is.;;YES;
663;peac_modules_single/36_instructor_in_a_school.yaml;output;Provide a clear explanation of what an algorithm is.;;YES;
68;peac_modules_single/193_biblical_translator.yaml;instruction;Keep the meaning same.;format/same.yaml;;
68;peac_modules_single/34_english_translator_and_improver.yaml;instruction;Keep the meaning the same, but make them more literary.;format/same.yaml,format/more_literary.yaml;;
39;peac_modules_single/18_text_based_adventure_game.yaml;context;Keep the narrative atmospheric, interactive, and engaging.;tone/storyteller.yaml;;
79;peac_modules_single/25_language_detector.yaml;output;Keep the output short and precise.;format/concise.yaml;;
664;peac_modules_single/197_buddha.yaml;output;Format dialogue in Markdown using indented blocks or quotation marks for direct speech.;markdown/speech.yaml;;
666;peac_modules_single/153_accountant.yaml;query;Create a financial plan for a small business that focuses on cost savings and long-term investments.;;YES;
124;peac_modules_single/20_english_pronunciation_helper.yaml;output;Keep the response compact, clear, and learner-ready.;format/compact_explanation.yaml;;
666;peac_modules_single/153_accountant.yaml;instruction;"My first suggestion request is Create a financial plan for a small business that focuses on cost savings and long-term investments"""".""—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.";;YES;
667;peac_modules_single/188_chemical_reactor.yaml;instruction;Once I send the new chemical substance, the previous product will continue to react with it, and the process will repeat.;;YES;
